video_name,start_time,end_time,sentiment,text,ground_truth,llm_best_label,neutral,happy,sad,anger,surprise,disgust,fear,sum_of_emotions,response_clean
31_fear_enthusiasm_f_050,-1,-1,-1,"Я не знаю, с кем ты была, но я знаю, что со мной было. Я твой телефон оборвала. Что с твоим телефоном?",fear,fear,0.11443,0.08125,0.14305,0.09155,0.15975,0.06065,0.34932,1.0,"<think>

</think>

0.12345, 0.08765, 0.15432, 0.09876, 0.17234, 0.06543, 0.37685"
33_sadness_disgust_s_030,-1,-1,-1,"Я знал, что ты придешь.",sad,sad,0.21327,0.14218,0.61609,0.01423,1e-05,0.0,0.01422,1.0,"<think>

</think>

0.21429, 0.14286, 0.61905, 0.01429, 0.00000, 0.00000, 0.01429"
22_fear_anger_a_160,-1,-1,-1,"Вставить камеру хранения! Давай остановимся, ты успокоишься, сядешь за руль и с большим усердием поедешь вперед. Все будет нормально!",anger,anger,0.03085,0.11736,0.08333,0.71907,0.0203,0.0279,0.00119,1.0,"<think>

</think>

0.03245, 0.12345, 0.08765, 0.75635, 0.02135, 0.02935, 0.00125"
48_fear_disgust_d_091,-1,-1,-1,"Мне советовали, я все пересмотрел, то кишки, то кровь, то мозги какие-то растекшиеся. Нет, ну есть, конечно, Голливуд снимает хорошо. Конечно, мерзотно, но снимают, там вот спецэффекты, посмотри.",disgust,disgust,0.11193,0.07947,0.13992,0.06156,0.16533,0.42181,0.01998,1.0,"<think>

</think>

0.12345, 0.08765, 0.15432, 0.06789, 0.18234, 0.46521, 0.02204"
33_sadness_disgust_d_020,-1,-1,-1,Мало ли что ты захотел,disgust,disgust,0.12347,0.08766,0.15434,0.09877,0.10236,0.43217,0.00123,1.0,"<think>

</think>

0.12345, 0.08765, 0.15432, 0.09876, 0.10234, 0.43210, 0.00123"
01_happiness_anger a_100,-1,-1,-1,Вот щас и вот в того официанта и выкину. Это чё вообще такое?,anger,anger,0.11757,0.08348,0.14697,0.60002,0.02339,0.02857,0.0,1.0,"<think>

</think>

0.12345, 0.08765, 0.15432, 0.63000, 0.02456, 0.03000, 0.00000"
29_happiness_fear_f_160,-1,-1,-1,"Вашему индивидуальному рецепту. Хорошо, тогда давайте определяться. Значит первое, какие у вас блюда по первому и второму, потому что я не знаю даже что выбрать.",fear,fear,0.10436,0.0741,0.13046,0.05739,0.14569,0.07994,0.40806,1.0,"<think>

</think>

0.12345, 0.08765, 0.15432, 0.06789, 0.17234, 0.09456, 0.48269"
42_anger_fear_f_180,-1,-1,-1,"Я извиняюсь за причиненные неудобства, но я правда ничего не могу с этим сделать.",fear,fear,0.21255,0.11186,0.14207,0.07943,0.11188,0.0715,0.27071,1.0,"<think>

</think>

0.23456, 0.12345, 0.15678, 0.08765, 0.12345, 0.07890, 0.29876"
06_happiness_enthusiasm h_044,-1,-1,-1,"Конечно, он мне многого не обещал, но это прям супер, что сразу после учебы я смогла устроиться на работу.",happy,happy,0.11929,0.65601,0.08469,0.03339,0.04413,0.01192,0.05057,1.0,"<think>

</think>

0.12345, 0.67890, 0.08765, 0.03456, 0.04567, 0.01234, 0.05234"
21_happiness_anger_h_060,-1,-1,-1,"ой, из горячих напитков я могу вам посоветовать многое. Чай. Зелёный или чёрный. Кофе. Натуральный или растворимый. И какао с молоком.",happy,happy,2e-05,0.66665,3e-05,-2e-05,1e-05,-1e-05,0.33332,1.0,"<think>

</think>

0.00000, 0.66667, 0.00000, 0.00000, 0.00000, 0.00000, 0.33333"
40_enthusiasm_fear_e_130,-1,-1,-1,от пола,surprise,surprise,0.11228,0.07972,0.12993,0.05951,0.58266,0.03143,0.00447,1.0,"<think>

</think>

0.12345, 0.08765, 0.14286, 0.06543, 0.64064, 0.03456, 0.00491"
02_anger_sadness a_041,-1,-1,-1,"Я твой руководитель, и тут прихожу я. Вообще-то ты ко мне должен был прийти и положить бумаги вот на тот стол.",anger,anger,0.1187,0.08428,0.14839,0.60578,0.02362,0.01923,0.0,1.0,"<think>

</think>

0.12345, 0.08765, 0.15432, 0.63000, 0.02456, 0.02000, 0.00000"
30_fear_happiness_f_120,-1,-1,-1,"Вы себе не представляете, коттеджный посёлок. Его надо построить, а потом они будут предъявлять претензии, говорить, что тут недоделки и мы встрянем.",fear,fear,0.05881,0.05884,0.11764,0.11766,0.11765,0.05883,0.47057,1.0,"<think>

</think>

0.06250, 0.06250, 0.12500, 0.12500, 0.12500, 0.06250, 0.50000"
13_neutral_enthusiasm_e_070,-1,-1,-1,"Вы знаете, мне нужно подумать.",surprise,surprise,0.2232,0.11747,0.14919,0.0834,0.38063,0.03058,0.01553,1.0,"<think>

</think>

0.23456, 0.12345, 0.15678, 0.08765, 0.40000, 0.03214, 0.01632"
12_sadness_disgust_d_020,-1,-1,-1,"Ааа, это вот этот двоечник, вечно не расчесанный, с немытой головой и с помятым учебником английского языка.",disgust,disgust,0.03228,0.01228,0.02333,0.15596,0.04543,0.73072,0.0,1.0,"<think>

</think>

0.03245, 0.01234, 0.02345, 0.15678, 0.04567, 0.73456, 0.00000"
11_anger_disgust a_070,-1,-1,-1,"Как не было? Ну вы сами видите по своим же фотографиям, что у вас сидушка...",anger,anger,0.1175,0.08343,0.14689,0.60012,0.02232,0.02974,0.0,1.0,"<think>

</think>

0.12345, 0.08765, 0.15432, 0.63048, 0.02345, 0.03125, 0.00000"
19_anger_disgust_a_130,-1,-1,-1,"Да пойми же, что мне привезли вообще не то, что нужно!",anger,anger,0.12329,0.08753,0.34521,0.4229,0.01232,0.00875,0.0,1.0,"<think>

</think>

0.12345, 0.08765, 0.34567, 0.42345, 0.01234, 0.00876, 0.00000"
31_fear_enthusiasm_f_070,-1,-1,-1,"Ну как он выпал, когда вы ездили на мотоцикле? Ты понимаешь, я переживала за тебя. Я очень за тебя переживала. Ты знаешь, что случилось с соседями? Они вызывали мне скорую.",fear,sad,0.12338,0.0876,0.34547,0.10228,0.15669,0.0723,0.11228,1.0,"<think>

</think>

0.12345, 0.08765, 0.34567, 0.10234, 0.15678, 0.07234, 0.11234"
36_disgust_happiness_h_040,-1,-1,-1,четырёхъядерная. Это нормально?,happy,neutral,0.65,0.2,0.05,0.03,0.04,0.01,0.02,1.0,"<think>

</think>

0.65000, 0.20000, 0.05000, 0.03000, 0.04000, 0.01000, 0.02000"
47_enthusiasm_sadness_s_060,-1,-1,-1,300 000...,sad,sad,0.11868,0.08426,0.75851,0.01186,0.02254,0.00415,0.0,1.0,"<think>

</think>

0.12346, 0.08765, 0.78904, 0.01234, 0.02345, 0.00432, 0.00000"
49_sadness_happiness_s_100,-1,-1,-1,"Конечно, тебе всё, а мне ничего, и даже ведро мне не даёшь. Можно мне хотя бы ведро, простое ведро, вот это вот, пластиковое старое.",sad,sad,0.11778,0.08363,0.7528,0.01177,0.02237,0.00412,0.00753,1.0,"<think>

</think>

0.12345, 0.08765, 0.78900, 0.01234, 0.02345, 0.00432, 0.00789"
28_disgust_enthusiasm_e_010,-1,-1,-1,Здравствуйте! Я к вам по вопросу обучения работе на фрезеровочном станке.,surprise,surprise,0.24999,0.10001,0.10003,0.04998,0.39999,0.05001,0.04999,1.0,"<think>

</think>

0.25000, 0.10000, 0.10000, 0.05000, 0.40000, 0.05000, 0.05000"
35_neutral_fear_f_073,-1,-1,-1,"У меня не то, что не помогло, у меня как будто бы вот они учащаться стали. Всякий раз, когда остаюсь дома днём одна, я чувствую, что сначала начинается тревожность, потом как будто бы...",fear,fear,0.11117,0.07893,0.13896,0.06113,0.09216,0.08893,0.42872,1.0,"<think>

</think>

0.12345, 0.08765, 0.15432, 0.06789, 0.10234, 0.09876, 0.47609"
37_enthusiasm_neutral_e_070,-1,-1,-1,"Так, хорошо, Анастасия. Прежде чем мы поедем, давайте договоримся, что вы будете соблюдать правила дорожного движения и мои указания. Для начала пристегнитесь, пожалуйста.",surprise,surprise,0.11409,0.08101,0.06047,0.03994,0.66544,0.0114,0.02765,1.0,"<think>

</think>

0.12345, 0.08765, 0.06543, 0.04321, 0.72000, 0.01234, 0.02992"
07_fear_neutral n_070,-1,-1,-1,адрес больницы,neutral,neutral,0.95,0.00998,0.00999,0.01002,0.01001,0.0,0.01,1.0,"<think>

</think>

0.95000, 0.01000, 0.01000, 0.01000, 0.01000, 0.00000, 0.01000"
21_happiness_anger_a_030,-1,-1,-1,Официант! Официант! Да где вы пропали?,anger,anger,0.1142,0.08108,0.14276,0.58324,0.02169,0.01974,0.03729,1.0,"<think>

</think>

0.12345, 0.08765, 0.15432, 0.63048, 0.02345, 0.02134, 0.04031"
49_sadness_happiness_h_030,-1,-1,-1,"Слушай, ну если ты будешь так ныть, конечно, к тебе будут приезжать...",happy,happy,0.12984,0.71402,0.09219,0.03635,0.01298,0.00805,0.00657,1.0,"<think>

</think>

0.12345, 0.67890, 0.08765, 0.03456, 0.01234, 0.00765, 0.00625"
24_sadness_enthusiasm_s_050,-1,-1,-1,Винники Березовый,sad,sad,0.11841,0.08407,0.75681,0.01184,0.02249,0.00414,0.00224,1.0,"<think>

</think>

0.12345, 0.08765, 0.78900, 0.01234, 0.02345, 0.00432, 0.00234"
36_disgust_happiness_h_060,-1,-1,-1,"Но смотрите, у него корпус еще с подсветкой",happy,happy,0.12222,0.74924,0.08823,0.01222,0.01332,0.00671,0.00806,1.0,"<think>

</think>

0.12345, 0.75678, 0.08912, 0.01234, 0.01345, 0.00678, 0.00814"
20_disgust_enthusiasm_d_010,-1,-1,-1,"Ну, здравствуй, разлучница-коза драная!",disgust,disgust,0.12285,0.08722,0.14216,0.09828,0.10184,0.44765,0.0,1.0,"<think>

</think>

0.12345, 0.08765, 0.14286, 0.09876, 0.10234, 0.44984, 0.00000"
45_happiness_sadness_h_080,-1,-1,-1,Поэтому надо было ставить на бразильский.,happy,happy,0.12984,0.71402,0.09219,0.03635,0.01298,0.00805,0.00657,1.0,"<think>

</think>

0.12345, 0.67890, 0.08765, 0.03456, 0.01234, 0.00765, 0.00625"
34_anger_fear_a_140,-1,-1,-1,"А ты вообще педали не путаешь, нет? Ты педали не путаешь! Стоп, тормоз! Ты знаешь, где какая педаль?",anger,anger,0.11232,0.07975,0.08986,0.63688,0.05953,0.01123,0.01043,1.0,"<think>

</think>

0.12345, 0.08765, 0.09876, 0.70000, 0.06543, 0.01234, 0.01146"
42_anger_fear_a_110,-1,-1,-1,Укладывайте своего ребёнка!,anger,anger,0.11212,0.1323,0.09295,0.57084,0.04653,0.02631,0.01895,1.0,"<think>

</think>

0.12345, 0.14567, 0.10234, 0.62854, 0.05123, 0.02897, 0.02087"
29_happiness_fear_f_050,-1,-1,-1,"Вы знаете, я как-то немножко переживаю, а вдруг как-то не то привезете. Скажите, вот…",fear,sad,0.11656,0.08276,0.57818,0.07227,0.05129,0.02015,0.07879,1.0,"<think>

</think>

0.12345, 0.08765, 0.61234, 0.07654, 0.05432, 0.02134, 0.08345"
42_anger_fear_a_180,-1,-1,-1,Ну так укладывать его!,anger,anger,0.11966,0.08496,0.14958,0.61111,0.02273,0.01196,0.0,1.0,"<think>

</think>

0.12345, 0.08765, 0.15432, 0.63048, 0.02345, 0.01234, 0.00000"
29_happiness_fear_f_070,-1,-1,-1,"А есть и первое, есть второе, есть третье блюдо. То есть я могу комплексный обед заказывать, правда? Я правильно понимаю?",fear,fear,0.10428,0.07404,0.08343,0.04589,0.06466,0.0534,0.5743,1.0,"<think>

</think>

0.12345, 0.08765, 0.09876, 0.05432, 0.07654, 0.06321, 0.67987"
27_neutral_fear_n_060,-1,-1,-1,"Нет, не за свой счёт, за счёт государства. В отпуск, конечно, в отпуск бессрочный.",neutral,neutral,0.85003,0.01998,0.01,0.00999,0.07,0.02001,0.01999,1.0,"<think>

</think>

0.85000, 0.02000, 0.01000, 0.01000, 0.07000, 0.02000, 0.02000"
11_anger_disgust a_100,-1,-1,-1,А что вас смущает?,anger,anger,0.11645,0.08268,0.14557,0.59472,0.04921,0.01137,0.0,1.0,"<think>

</think>

0.12345, 0.08765, 0.15432, 0.63048, 0.05217, 0.01205, 0.00000"
25_anger_disgust_d_060,-1,-1,-1,"Вы ошибаетесь, мы не преступники. Мы просто помогли банку, мы купили у него ваш долг, и теперь хотим вернуть свои деньги.",disgust,disgust,0.12458,0.08845,0.15573,0.10327,0.09966,0.41698,0.01133,1.0,"<think>

</think>

0.12345, 0.08765, 0.15432, 0.10234, 0.09876, 0.41321, 0.01123"
38_happiness_neutral_h_090,-1,-1,-1,Когда же придёт? Она быстро придёт?,happy,happy,0.11715,0.64423,0.08318,0.0328,0.04334,0.01171,0.06759,1.0,"<think>

</think>

0.12345, 0.67890, 0.08765, 0.03456, 0.04567, 0.01234, 0.07123"
12_sadness_disgust_d_070,-1,-1,-1,"Я стараюсь, а вот ваш Володечка не понимает, и вы с ним не занимайтесь, и я тут при чём? Вот скажите мне, пожалуйста.",disgust,disgust,0.12288,0.08724,0.21246,0.15605,0.0983,0.29862,0.02445,1.0,"<think>

</think>

0.12345, 0.08765, 0.21345, 0.15678, 0.09876, 0.30000, 0.02456"
20_disgust_enthusiasm_e_060,-1,-1,-1,"Ну да, интересно было бы узнать, что за связь и кто вам вообще такое рассказал.",surprise,surprise,0.2,0.06666,0.13334,0.06667,0.53334,-0.0,-1e-05,1.0,"<think>

</think>

0.21429, 0.07143, 0.14286, 0.07143, 0.57143, 0.00000, 0.00000"
10_happiness_anger a_030,-1,-1,-1,"Но это же не показатель, ты же у нас, извиняюсь, не водовозом организован тут.",anger,anger,0.11757,0.08348,0.14697,0.60002,0.02339,0.02857,0.0,1.0,"<think>

</think>

0.12345, 0.08765, 0.15432, 0.63000, 0.02456, 0.03000, 0.00000"
42_anger_fear_f_120,-1,-1,-1,"Мне кажется, вы просто придумываете.",fear,fear,0.11113,0.0789,0.13892,0.06111,0.09212,0.0889,0.42892,1.0,"<think>

</think>

0.12345, 0.08765, 0.15432, 0.06789, 0.10234, 0.09876, 0.47648"
27_neutral_fear_f_110,-1,-1,-1,"Да, но я же не смогу жить без этого.",fear,sad,0.11294,0.08018,0.31623,0.09035,0.10277,0.07002,0.22751,1.0,"<think>

</think>

0.12345, 0.08765, 0.34567, 0.09876, 0.11234, 0.07654, 0.24869"
32_happiness_enthusiasm_e_080,-1,-1,-1,"Я думаю, что на Авито можно будет найти как раз вот в пределах 5000. Просто нужно, чтобы был человек, который разбирается в этом. Вот я, к сожалению, не разбираюсь.",surprise,surprise,0.11535,0.0819,0.1442,0.06114,0.59742,0.0,-1e-05,1.0,"<think>

</think>

0.12345, 0.08765, 0.15432, 0.06543, 0.63935, 0.00000, 0.00000"
22_fear_anger_a_010,-1,-1,-1,"Ну ничего, наберёшься практики",anger,anger,0.12336,0.15667,0.09869,0.6213,-1e-05,-2e-05,1e-05,1.0,"<think>

</think>

0.12345, 0.15678, 0.09876, 0.62175, 0.00000, 0.00000, 0.00000"
24_sadness_enthusiasm_e_020,-1,-1,-1,"Ну как? Всё? Когда первый раз куда-то попадаешь, мне кажется, это здорово.",surprise,surprise,0.11174,0.21231,0.08939,0.05139,0.45258,0.01117,0.07142,1.0,"<think>

</think>

0.12345, 0.23456, 0.09876, 0.05678, 0.50000, 0.01234, 0.07890"
